Image ID,Camera Pose
639,"[ 0.09502993  0.08350197  0.04568485  0.0060555   0.03058559  0.0343434
 -0.12639393 -0.00243272 -0.09013438  0.09969115  0.00527652  0.06847456
  0.          0.          0.          1.        ]"
642,"[ 0.09398887  0.07703176  0.05764175  0.00616534  0.03600061  0.04656948
 -0.1209364  -0.00273874 -0.08922119  0.0999388   0.01192429  0.06820417
  0.          0.          0.          1.        ]"
645,"[ 0.0947135   0.07246031  0.06220313  0.00619833  0.03965202  0.04985945
 -0.11845727 -0.00299275 -0.08687603  0.10175416  0.0137484   0.06777907
  0.          0.          0.          1.        ]"
648,"[ 0.09681597  0.06731371  0.06469856  0.00626861  0.04172119  0.05218886
 -0.11673062 -0.00306023 -0.08352474  0.10409399  0.01668624  0.06753295
  0.          0.          0.          1.        ]"
651,"[ 0.09669458  0.06404219  0.06811114  0.00641294  0.04477922  0.05429159
 -0.11461945 -0.00323761 -0.08206918  0.10507804  0.01770955  0.06726722
  0.          0.          0.          1.        ]"
654,"[ 0.09649446  0.06229384  0.0699905   0.0064469   0.04439624  0.05807799
 -0.11289949 -0.0033672  -0.08251161  0.10409994  0.0211047   0.06723547
  0.          0.          0.          1.        ]"
657,"[ 0.09601714  0.05832837  0.0739519   0.00648549  0.04233293  0.06761134
 -0.10829128 -0.00356358 -0.08413682  0.10058271  0.02990798  0.0674672
  0.          0.          0.          1.        ]"
660,"[ 0.09427725  0.05461309  0.07886434  0.00664763  0.03945797  0.07871078
 -0.10167622 -0.0038891  -0.08743708  0.09440548  0.03915016  0.06768047
  0.          0.          0.          1.        ]"
663,"[ 0.0899068   0.05244074  0.08518865  0.00684875  0.03427747  0.09145482
 -0.09247401 -0.00428826 -0.09397975  0.08352459  0.04776842  0.06823875
  0.          0.          0.          1.        ]"
666,"[ 0.0868618   0.05115182  0.08904432  0.00698848  0.02842443  0.10009387
 -0.085227   -0.00451384 -0.09867853  0.07385852  0.05383158  0.06882172
  0.          0.          0.          1.        ]"
669,"[ 0.08375246  0.04868079  0.09330637  0.00717384  0.02591319  0.10603633
 -0.07858227 -0.00453141 -0.10200198  0.06690925  0.0566491   0.06941016
  0.          0.          0.          1.        ]"
672,"[ 0.08025541  0.04888643  0.09622659  0.0073966   0.02608494  0.10757327
 -0.07640642 -0.00465545 -0.10473307  0.06425327  0.05470716  0.06987578
  0.          0.          0.          1.        ]"
675,"[ 0.07752804  0.05466262  0.09535079  0.00750595  0.02913532  0.10229003
 -0.08233016 -0.00467355 -0.10597598  0.06811108  0.04712053  0.07020411
  0.          0.          0.          1.        ]"
678,"[ 0.0779597   0.05717965  0.09350479  0.00752578  0.02908158  0.09984141
 -0.08530139 -0.00464564 -0.10567364  0.06966027  0.04550715  0.06994
  0.          0.          0.          1.        ]"
681,"[ 0.07747866  0.05830892  0.09320677  0.00746313  0.02848205  0.09948808
 -0.0859143  -0.0047072  -0.10618947  0.06922835  0.04496226  0.06971788
  0.          0.          0.          1.        ]"
684,"[ 0.07662817  0.05491521  0.09593131  0.00753532  0.03068572  0.10157193
 -0.08265533 -0.00486796 -0.10619266  0.06897707  0.04533931  0.06925859
  0.          0.          0.          1.        ]"
687,"[ 0.0795757   0.03763817  0.10169292  0.00896455  0.03035201  0.11336443
 -0.06570872 -0.00529694 -0.10410013  0.06182433  0.05857719  0.06936494
  0.          0.          0.          1.        ]"
690,"[ 0.08085127  0.03384453  0.10201957  0.00925717  0.02660598  0.11738488
 -0.06002735 -0.00552391 -0.10414206  0.05626463  0.06386781  0.06909123
  0.          0.          0.          1.        ]"
693,"[ 0.0820458   0.0270897   0.10307767  0.00945223  0.02826988  0.11989191
 -0.05401034 -0.00583534 -0.10276026  0.05461183  0.0674407   0.06888872
  0.          0.          0.          1.        ]"
696,"[ 0.08234007  0.02271609  0.10389641  0.00959867  0.02983944  0.12118389
 -0.05014423 -0.00607602 -0.10207886  0.0537477   0.06914813  0.06880643
  0.          0.          0.          1.        ]"
699,"[ 0.08330991  0.02011416  0.1036593   0.00981926  0.02868186  0.12276281
 -0.04687234 -0.00628429 -0.10162274  0.05113791  0.07175029  0.06880725
  0.          0.          0.          1.        ]"
702,"[ 0.0834712   0.01750955  0.10400167  0.00991411  0.02892056  0.12374952
 -0.04404576 -0.00658039 -0.10142255  0.04969752  0.07303421  0.06895981
  0.          0.          0.          1.        ]"
705,"[ 0.08266562  0.01674233  0.1047686   0.01002286  0.02906873  0.12415917
 -0.04277712 -0.006671   -0.1020381   0.04893431  0.07269133  0.06897425
  0.          0.          0.          1.        ]"
708,"[ 0.0817043   0.01738199  0.10541653  0.01013253  0.02911628  0.12406287
 -0.04302347 -0.00661611 -0.10279602  0.04895552  0.07160103  0.06895721
  0.          0.          0.          1.        ]"
711,"[ 0.08116001  0.0200579   0.10536178  0.01014157  0.02901802  0.12309332
 -0.04578602 -0.00654066 -0.10325396  0.05035956  0.06994932  0.06901598
  0.          0.          0.          1.        ]"
714,"[ 0.07883578  0.02346177  0.10641822  0.01012029  0.02882033  0.12218061
 -0.04828728 -0.00646263 -0.10509367  0.05110595  0.06658734  0.06913823
  0.          0.          0.          1.        ]"
717,"[ 0.0755339   0.0278839   0.10773807  0.01006373  0.02822644  0.12115216
 -0.05114484 -0.00631347 -0.10764884  0.0513324   0.0621859   0.06934348
  0.          0.          0.          1.        ]"
720,"[ 0.06856569  0.03570082  0.1100662   0.00997625  0.02808418  0.11897871
 -0.05608668 -0.00618064 -0.11225149  0.05157411  0.05319855  0.06964736
  0.          0.          0.          1.        ]"
723,"[ 0.06328066  0.04542155  0.10964859  0.00992803  0.02790166  0.11508467
 -0.06377609 -0.00593883 -0.11535782  0.05275202  0.04472325  0.07004039
  0.          0.          0.          1.        ]"
726,"[ 0.06044706  0.05174017  0.10844113  0.01003147  0.02826993  0.1118587
 -0.06912897 -0.00580074 -0.116779    0.05386054  0.03939644  0.07028225
  0.          0.          0.          1.        ]"
729,"[ 0.05770127  0.05694587  0.10732243  0.01024297  0.03134897  0.10780952
 -0.07405891 -0.0058372  -0.11738048  0.05678598  0.03297797  0.07013009
  0.          0.          0.          1.        ]"
732,"[ 0.05705857  0.06174674  0.10498586  0.01040359  0.03449305  0.10299697
 -0.07932355 -0.00597644 -0.11681148  0.06057505  0.02785884  0.06995145
  0.          0.          0.          1.        ]"
735,"[ 0.05471468  0.0665014   0.10331622  0.01041585  0.0362543   0.09932368
 -0.08313125 -0.00617473 -0.11739805  0.06166639  0.02247949  0.06983863
  0.          0.          0.          1.        ]"
738,"[ 0.0505568   0.07586186  0.09889065  0.0102985   0.03434802  0.09410391
 -0.08974987 -0.00654874 -0.11981067  0.05898987  0.01599911  0.06956079
  0.          0.          0.          1.        ]"
741,"[ 0.0466661   0.0850565   0.09315599  0.0101052   0.03197845  0.08810481
 -0.09646395 -0.00671505 -0.12202469  0.05561751  0.01034594  0.06950427
  0.          0.          0.          1.        ]"
744,"[ 0.04330391  0.09420607  0.0856759   0.00987745  0.02609274  0.08200974
 -0.10336316 -0.00687269 -0.12463672  0.04989982  0.00812821  0.06939243
  0.          0.          0.          1.        ]"
747,"[ 0.03989948  0.10218733  0.07782129  0.00984753  0.02412307  0.0740779
 -0.10963993 -0.00696322 -0.12616054  0.04648211  0.00364755  0.06941456
  0.          0.          0.          1.        ]"
750,"[ 0.04159003  0.11011516  0.06507914  0.01002443  0.0262804   0.05961652
 -0.11766725 -0.0070232  -0.1251798   0.04910088 -0.00308117  0.06907611
  0.          0.          0.          1.        ]"
753,"[ 0.04541051  0.11514769  0.05262383  0.00998384  0.03078054  0.04418752
 -0.12324932 -0.00701778 -0.12280397  0.05365487 -0.01143291  0.06868883
  0.          0.          0.          1.        ]"
756,"[ 0.0515211   0.11562224  0.04546917  0.0100569   0.03623898  0.03309799
 -0.12522632 -0.00702321 -0.1188389   0.06021953 -0.0184742   0.06805518
  0.          0.          0.          1.        ]"
759,"[ 0.05225195  0.11768021  0.03887769  0.00989463  0.04280729  0.02245827
 -0.12551308 -0.00718529 -0.11630839  0.06113401 -0.02872914  0.06783153
  0.          0.          0.          1.        ]"
762,"[ 0.05156166  0.12054729  0.03000196  0.00980665  0.0473477   0.01096093
 -0.12541302 -0.00725762 -0.11484757  0.05863941 -0.03823387  0.0677713
  0.          0.          0.          1.        ]"
765,"[ 0.04170069  0.12688669  0.01584905  0.01049945  0.04211662  0.00211157
 -0.12771885 -0.00706199 -0.12073779  0.04456099 -0.03907782  0.06826707
  0.          0.          0.          1.        ]"
768,"[ 0.02070413  0.13283708 -0.00400273  0.01076894  0.03578062 -0.00947317
 -0.12930731 -0.00710177 -0.12799007  0.0188399  -0.03679636  0.06940119
  0.          0.          0.          1.        ]"
771,"[ 0.01805906  0.13277486 -0.01162241  0.0109625   0.03833731 -0.01640766
 -0.12787263 -0.00694193 -0.12764989  0.01385636 -0.04004848  0.06952982
  0.          0.          0.          1.        ]"
